model,init_year,init_month,forecasted_year,forecasted_month,lat,lon,prec,t2m
CWB,2003,10,2003,10,-40.0,-62.5,1.25,12.18
CWB,2003,10,2003,11,-40.0,-62.5,1.25,14.49
CWB,2003,11,2003,11,-40.0,-62.5,1.22,15.0
CWB,2004,4,2004,4,-40.0,-62.5,1.71,15.6
CWB,2004,4,2004,5,-40.0,-62.5,1.34,12.05
CWB,2004,4,2004,6,-40.0,-62.5,1.26,9.91
CWB,2004,4,2004,7,-40.0,-62.5,1.15,8.78
CWB,2004,4,2004,8,-40.0,-62.5,1.02,8.81
CWB,2004,4,2004,9,-40.0,-62.5,0.93,9.72
CWB,2004,5,2004,5,-40.0,-62.5,1.48,11.98
CWB,2004,5,2004,6,-40.0,-62.5,1.61,9.75
CWB,2004,5,2004,7,-40.0,-62.5,1.04,8.91
CWB,2004,5,2004,8,-40.0,-62.5,0.96,8.66
CWB,2004,5,2004,9,-40.0,-62.5,1.1,9.78
CWB,2004,5,2004,10,-40.0,-62.5,1.2,11.88
CWB,2004,6,2004,6,-40.0,-62.5,1.48,10.0
CWB,2004,6,2004,7,-40.0,-62.5,1.17,9.04
CWB,2004,6,2004,8,-40.0,-62.5,1.03,8.93
CWB,2004,6,2004,9,-40.0,-62.5,0.76,9.79
CWB,2004,6,2004,10,-40.0,-62.5,0.98,11.93
CWB,2004,6,2004,11,-40.0,-62.5,1.15,14.96
CWB,2004,7,2004,7,-40.0,-62.5,1.21,8.88
CWB,2004,7,2004,8,-40.0,-62.5,0.88,8.8
CWB,2004,7,2004,9,-40.0,-62.5,0.9,9.95
CWB,2004,7,2004,10,-40.0,-62.5,0.76,12.03
CWB,2004,7,2004,11,-40.0,-62.5,1.18,14.67
CWB,2004,8,2004,8,-40.0,-62.5,0.91,9.12
CWB,2004,8,2004,9,-40.0,-62.5,1.1,9.95
CWB,2004,8,2004,10,-40.0,-62.5,1.14,11.63
CWB,2004,8,2004,11,-40.0,-62.5,0.91,14.2
CWB,2004,9,2004,9,-40.0,-62.5,1.0,9.83
CWB,2004,9,2004,10,-40.0,-62.5,0.89,11.91
CWB,2004,9,2004,11,-40.0,-62.5,1.02,14.14
CWB,2004,10,2004,10,-40.0,-62.5,1.21,11.97
CWB,2004,10,2004,11,-40.0,-62.5,1.08,14.31
CWB,2004,11,2004,11,-40.0,-62.5,1.12,14.71
CWB,2005,4,2005,4,-40.0,-62.5,1.79,15.68
CWB,2005,4,2005,5,-40.0,-62.5,1.3,12.11
CWB,2005,4,2005,6,-40.0,-62.5,1.26,9.6
CWB,2005,4,2005,7,-40.0,-62.5,1.21,8.5
CWB,2005,4,2005,8,-40.0,-62.5,0.9,8.48
CWB,2005,4,2005,9,-40.0,-62.5,0.94,9.84
CWB,2005,5,2005,5,-40.0,-62.5,1.3,12.14
CWB,2005,5,2005,6,-40.0,-62.5,1.22,9.58
CWB,2005,5,2005,7,-40.0,-62.5,1.11,8.54
CWB,2005,5,2005,8,-40.0,-62.5,0.84,8.88
CWB,2005,5,2005,9,-40.0,-62.5,0.72,9.87
CWB,2005,5,2005,10,-40.0,-62.5,1.14,11.83
CWB,2005,6,2005,6,-40.0,-62.5,1.47,9.22
CWB,2005,6,2005,7,-40.0,-62.5,1.04,8.7
CWB,2005,6,2005,8,-40.0,-62.5,1.17,8.69
CWB,2005,6,2005,9,-40.0,-62.5,0.85,9.86
CWB,2005,6,2005,10,-40.0,-62.5,1.03,11.91
CWB,2005,6,2005,11,-40.0,-62.5,1.0,14.93
CWB,2005,7,2005,7,-40.0,-62.5,1.21,8.48
CWB,2005,7,2005,8,-40.0,-62.5,0.97,8.89
CWB,2005,7,2005,9,-40.0,-62.5,0.85,9.92
CWB,2005,7,2005,10,-40.0,-62.5,0.87,11.99
CWB,2005,7,2005,11,-40.0,-62.5,1.18,15.05
CWB,2005,8,2005,8,-40.0,-62.5,1.07,8.56
CWB,2005,8,2005,9,-40.0,-62.5,0.93,9.72
CWB,2005,8,2005,10,-40.0,-62.5,1.0,11.63
CWB,2005,8,2005,11,-40.0,-62.5,0.95,14.27
CWB,2005,9,2005,9,-40.0,-62.5,1.1,9.77
CWB,2005,9,2005,10,-40.0,-62.5,0.97,11.8
CWB,2005,9,2005,11,-40.0,-62.5,0.93,14.67
CWB,2005,10,2005,10,-40.0,-62.5,1.11,12.24
CWB,2005,10,2005,11,-40.0,-62.5,1.24,15.06
CWB,2005,11,2005,11,-40.0,-62.5,1.17,15.04
CWB,2006,4,2006,4,-40.0,-62.5,2.08,15.81
CWB,2006,4,2006,5,-40.0,-62.5,1.46,12.41
